3.513000000000000256e+01,1.873000000000000043e+01,1.814000000000000057e+01,1.928999999999999915e+01,1.757999999999999829e+01,4.874000000000000199e+01,8.709000000000000341e+01,1.699499999999999886e+02,1.196400000000000006e+02,8.089000000000000057e+01,5.440999999999999659e+01,1.691000000000000014e+01,1.767999999999999972e+01,1.523000000000000043e+01,2.008999999999999986e+01,1.569999999999999929e+01,1.923999999999999844e+01,3.435999999999999943e+01,1.529399999999999977e+02,1.340900000000000034e+02,1.376999999999999886e+02,9.076000000000000512e+01,8.903000000000000114e+01,4.796000000000000085e+01
5.329999999999999716e+01,1.900000000000000000e+01,1.539000000000000057e+01,1.787000000000000099e+01,1.733999999999999986e+01,1.588000000000000078e+01,1.891000000000000014e+01,1.075600000000000023e+02,1.593300000000000125e+02,1.029500000000000028e+02,1.901999999999999886e+02,2.137800000000000011e+02,1.182099999999999937e+02,9.834999999999999432e+01,9.778000000000000114e+01,1.242999999999999972e+02,1.234599999999999937e+02,1.678799999999999955e+02,1.132900000000000063e+02,1.892700000000000102e+02,2.707300000000000182e+02,2.988899999999999864e+02,3.488600000000000136e+02,3.042799999999999727e+02
2.004300000000000068e+02,1.749600000000000080e+02,1.727700000000000102e+02,6.729999999999999716e+01,6.804999999999999716e+01,7.165000000000000568e+01,9.456999999999999318e+01,6.845999999999999375e+01,7.890999999999999659e+01,1.335600000000000023e+02,1.041800000000000068e+02,6.050999999999999801e+01,4.275000000000000000e+01,7.792000000000000171e+01,1.096500000000000057e+02,1.258199999999999932e+02,2.055500000000000114e+02,2.526699999999999875e+02,2.155600000000000023e+02,1.974900000000000091e+02,1.915699999999999932e+02,1.264599999999999937e+02,8.776000000000000512e+01,8.246999999999999886e+01
8.143999999999999773e+01,8.050000000000000000e+01,2.771999999999999886e+01,1.739000000000000057e+01,1.750000000000000000e+01,1.464000000000000057e+01,1.850000000000000000e+01,1.166899999999999977e+02,1.557400000000000091e+02,9.570000000000000284e+01,1.113199999999999932e+02,8.229000000000000625e+01,6.785999999999999943e+01,3.913000000000000256e+01,8.904999999999999716e+01,9.739000000000000057e+01,9.254000000000000625e+01,1.075199999999999960e+02,1.348700000000000045e+02,1.783000000000000114e+02,1.645500000000000114e+02,9.740999999999999659e+01,1.114300000000000068e+02,1.491899999999999977e+02
2.323999999999999844e+01,1.796000000000000085e+01,1.851000000000000156e+01,1.762000000000000099e+01,4.703000000000000114e+01,2.451999999999999957e+01,4.204999999999999716e+01,1.490500000000000114e+02,6.509000000000000341e+01,5.325999999999999801e+01,2.403000000000000114e+01,3.842000000000000171e+01,1.160799999999999983e+02,5.670000000000000284e+01,1.150100000000000051e+02,5.340999999999999659e+01,9.893999999999999773e+01,1.716899999999999977e+02,1.875699999999999932e+02,1.175699999999999932e+02,8.381000000000000227e+01,8.417000000000000171e+01,5.728999999999999915e+01,2.339999999999999858e+01
1.796000000000000085e+01,1.478999999999999915e+01,5.160000000000000142e+01,1.603999999999999915e+01,1.719999999999999929e+01,1.581000000000000050e+01,5.260999999999999943e+01,1.341500000000000057e+02,1.871999999999999886e+02,1.936299999999999955e+02,2.451500000000000057e+02,1.467400000000000091e+02,1.048299999999999983e+02,8.554000000000000625e+01,9.178000000000000114e+01,2.323199999999999932e+02,1.133100000000000023e+02,1.840099999999999909e+02,1.001200000000000045e+02,1.563899999999999864e+02,1.932500000000000000e+02,2.126800000000000068e+02,1.632400000000000091e+02,1.173400000000000034e+02
8.409999999999999432e+01,6.770999999999999375e+01,1.794999999999999929e+01,1.712000000000000099e+01,1.716000000000000014e+01,1.635000000000000142e+01,4.484000000000000341e+01,1.573000000000000114e+02,9.950000000000000000e+01,7.959000000000000341e+01,5.196999999999999886e+01,1.678000000000000114e+01,1.830000000000000071e+01,3.037000000000000099e+01,2.232000000000000028e+01,3.677000000000000313e+01,9.798000000000000398e+01,1.291999999999999886e+02,1.880099999999999909e+02,1.675800000000000125e+02,1.781100000000000136e+02,1.667299999999999898e+02,8.421999999999999886e+01,3.150000000000000000e+01
1.832000000000000028e+01,1.898000000000000043e+01,1.828999999999999915e+01,1.851000000000000156e+01,1.903999999999999915e+01,1.803000000000000114e+01,4.803999999999999915e+01,1.703499999999999943e+02,1.276700000000000017e+02,1.099800000000000040e+02,6.868000000000000682e+01,1.547000000000000064e+01,1.814999999999999858e+01,2.296000000000000085e+01,2.537999999999999901e+01,2.151999999999999957e+01,6.192999999999999972e+01,8.043000000000000682e+01,4.409000000000000341e+01,5.764999999999999858e+01,9.273000000000000398e+01,1.453600000000000136e+02,1.494399999999999977e+02,1.094599999999999937e+02
1.039099999999999966e+02,6.895999999999999375e+01,6.229999999999999716e+01,6.721999999999999886e+01,6.139000000000000057e+01,6.306000000000000227e+01,6.642000000000000171e+01,1.268100000000000023e+02,1.221099999999999994e+02,1.229099999999999966e+02,1.367800000000000011e+02,1.245400000000000063e+02,1.105900000000000034e+02,2.550600000000000023e+02,1.580200000000000102e+02,1.182800000000000011e+02,1.171500000000000057e+02,1.677100000000000080e+02,2.587400000000000091e+02,3.205799999999999841e+02,2.227800000000000011e+02,1.455399999999999920e+02,6.570000000000000284e+01,6.715999999999999659e+01
8.232999999999999829e+01,9.000000000000000000e+01,9.404999999999999716e+01,7.190999999999999659e+01,7.046999999999999886e+01,7.237000000000000455e+01,1.067300000000000040e+02,6.528000000000000114e+01,1.157600000000000051e+02,1.155000000000000000e+02,1.278299999999999983e+02,1.715999999999999943e+02,1.618000000000000114e+02,1.658300000000000125e+02,1.155400000000000063e+02,1.050900000000000034e+02,7.370000000000000284e+01,1.710399999999999920e+02,2.189399999999999977e+02,3.198299999999999841e+02,3.645899999999999750e+02,3.546499999999999773e+02,1.396599999999999966e+02,3.275999999999999801e+01
1.896000000000000085e+01,1.568999999999999950e+01,1.830000000000000071e+01,1.561999999999999922e+01,1.823000000000000043e+01,1.600000000000000000e+01,5.961999999999999744e+01,1.118799999999999955e+02,1.851800000000000068e+02,1.453300000000000125e+02,1.137000000000000028e+02,8.048000000000000398e+01,8.123000000000000398e+01,6.584999999999999432e+01,8.626999999999999602e+01,8.526000000000000512e+01,7.140999999999999659e+01,6.884000000000000341e+01,8.179999999999999716e+01,2.219499999999999886e+02,2.673399999999999750e+02,1.544099999999999966e+02,9.932999999999999829e+01,9.781999999999999318e+01
1.224599999999999937e+02,3.232000000000000028e+01,2.833999999999999986e+01,2.821999999999999886e+01,2.789999999999999858e+01,2.798999999999999844e+01,2.728000000000000114e+01,1.335099999999999909e+02,9.976999999999999602e+01,8.518999999999999773e+01,1.551999999999999957e+01,1.798000000000000043e+01,1.610000000000000142e+01,1.732999999999999829e+01,1.621000000000000085e+01,1.735999999999999943e+01,2.039000000000000057e+01,1.202999999999999972e+02,1.432800000000000011e+02,2.184600000000000080e+02,2.147400000000000091e+02,1.751699999999999875e+02,9.245999999999999375e+01,7.935999999999999943e+01
1.108400000000000034e+02,9.520999999999999375e+01,8.901000000000000512e+01,8.876000000000000512e+01,8.671999999999999886e+01,8.673999999999999488e+01,8.290999999999999659e+01,2.114199999999999875e+02,2.254900000000000091e+02,2.110699999999999932e+02,1.579499999999999886e+02,9.350000000000000000e+01,1.723000000000000114e+02,1.102300000000000040e+02,9.478000000000000114e+01,1.523899999999999864e+02,1.631200000000000045e+02,1.013100000000000023e+02,1.302100000000000080e+02,1.294499999999999886e+02,1.778400000000000034e+02,9.306999999999999318e+01,5.545000000000000284e+01,6.809999999999999432e+01
3.575000000000000000e+01,1.518999999999999950e+01,1.844000000000000128e+01,1.561999999999999922e+01,1.894000000000000128e+01,1.560999999999999943e+01,3.067999999999999972e+01,1.572700000000000102e+02,7.960999999999999943e+01,3.521999999999999886e+01,1.612999999999999901e+01,1.753000000000000114e+01,1.730000000000000071e+01,2.160999999999999943e+01,7.215000000000000568e+01,1.031299999999999955e+02,8.946999999999999886e+01,1.059000000000000057e+02,1.449600000000000080e+02,1.825500000000000114e+02,1.217800000000000011e+02,1.379099999999999966e+02,8.064000000000000057e+01,6.293999999999999773e+01
1.757000000000000028e+01,1.651999999999999957e+01,1.600000000000000000e+01,1.705000000000000071e+01,1.612999999999999901e+01,1.737000000000000099e+01,6.589000000000000057e+01,1.359799999999999898e+02,3.071000000000000085e+01,4.809000000000000341e+01,4.800000000000000000e+01,1.523499999999999943e+02,1.028900000000000006e+02,9.537000000000000455e+01,9.218999999999999773e+01,4.046999999999999886e+01,1.742000000000000171e+01,3.553000000000000114e+01,5.436999999999999744e+01,1.042000000000000028e+02,8.864000000000000057e+01,1.564399999999999977e+02,1.437100000000000080e+02,1.050799999999999983e+02
3.089000000000000057e+01,2.573000000000000043e+01,1.575999999999999979e+01,1.708999999999999986e+01,1.741000000000000014e+01,1.710000000000000142e+01,3.192000000000000171e+01,9.190999999999999659e+01,1.232999999999999972e+02,1.107600000000000051e+02,1.099699999999999989e+02,9.471999999999999886e+01,8.417000000000000171e+01,9.251000000000000512e+01,1.945099999999999909e+02,1.253299999999999983e+02,1.227800000000000011e+02,8.606999999999999318e+01,1.229000000000000057e+02,1.266500000000000057e+02,1.208499999999999943e+02,6.278999999999999915e+01,3.377000000000000313e+01,1.851999999999999886e+02
1.903199999999999932e+02,8.631999999999999318e+01,8.315000000000000568e+01,8.651999999999999602e+01,8.693000000000000682e+01,8.457999999999999829e+01,8.773000000000000398e+01,8.207999999999999829e+01,1.337199999999999989e+02,1.302800000000000011e+02,1.062800000000000011e+02,1.293899999999999864e+02,2.517500000000000000e+02,2.021100000000000136e+02,1.065300000000000011e+02,1.378300000000000125e+02,1.215799999999999983e+02,1.509600000000000080e+02,1.975699999999999932e+02,1.498199999999999932e+02,2.274699999999999989e+02,1.847199999999999989e+02,5.439000000000000057e+01,2.032000000000000028e+01
1.662000000000000099e+01,1.876000000000000156e+01,1.660999999999999943e+01,1.898999999999999844e+01,1.632000000000000028e+01,6.385000000000000142e+01,2.967000000000000171e+01,7.492000000000000171e+01,9.435999999999999943e+01,1.096800000000000068e+02,9.101999999999999602e+01,8.470999999999999375e+01,9.537000000000000455e+01,1.062999999999999972e+02,8.910999999999999943e+01,8.812999999999999545e+01,1.060100000000000051e+02,9.925000000000000000e+01,1.436200000000000045e+02,1.733100000000000023e+02,2.052199999999999989e+02,1.043900000000000006e+02,5.702000000000000313e+01,7.942000000000000171e+01
2.292000000000000171e+01,1.903000000000000114e+01,1.746999999999999886e+01,1.926999999999999957e+01,1.742999999999999972e+01,1.982000000000000028e+01,5.706000000000000227e+01,1.815099999999999909e+02,9.046999999999999886e+01,4.481000000000000227e+01,1.701999999999999957e+01,2.964000000000000057e+01,3.861999999999999744e+01,3.363000000000000256e+01,3.811999999999999744e+01,4.921999999999999886e+01,8.984000000000000341e+01,1.160300000000000011e+02,1.928700000000000045e+02,1.838600000000000136e+02,1.723799999999999955e+02,1.004000000000000057e+02,1.194399999999999977e+02,3.696000000000000085e+01
3.434000000000000341e+01,1.832000000000000028e+01,3.621000000000000085e+01,3.286999999999999744e+01,1.876000000000000156e+01,1.832999999999999829e+01,2.541000000000000014e+01,8.198000000000000398e+01,1.431599999999999966e+02,8.451000000000000512e+01,8.259000000000000341e+01,1.702700000000000102e+02,2.375900000000000034e+02,1.069599999999999937e+02,1.112399999999999949e+02,2.259099999999999966e+02,1.290000000000000000e+02,1.022800000000000011e+02,1.817400000000000091e+02,1.515500000000000114e+02,6.957999999999999829e+01,1.703300000000000125e+02,1.117199999999999989e+02,1.908999999999999986e+01
1.671000000000000085e+01,1.914999999999999858e+01,1.746000000000000085e+01,1.776999999999999957e+01,1.826999999999999957e+01,4.028000000000000114e+01,1.331699999999999875e+02,1.835000000000000000e+02,1.978400000000000034e+02,1.232500000000000000e+02,8.845999999999999375e+01,8.231999999999999318e+01,3.690999999999999659e+01,1.787999999999999901e+01,1.858999999999999986e+01,1.787999999999999901e+01,1.994999999999999929e+01,4.832000000000000028e+01,1.548600000000000136e+02,1.785200000000000102e+02,1.277699999999999960e+02,9.325000000000000000e+01,8.995999999999999375e+01,8.270999999999999375e+01
4.603000000000000114e+01,1.846999999999999886e+01,1.741000000000000014e+01,1.887000000000000099e+01,1.742999999999999972e+01,1.592999999999999972e+01,7.525000000000000000e+01,1.365600000000000023e+02,9.121999999999999886e+01,8.981999999999999318e+01,9.964000000000000057e+01,7.832999999999999829e+01,3.892999999999999972e+01,8.818999999999999773e+01,4.970000000000000284e+01,1.858999999999999986e+01,2.248000000000000043e+01,3.098999999999999844e+01,1.373499999999999943e+02,1.270100000000000051e+02,6.596999999999999886e+01,3.529999999999999716e+01,1.409300000000000068e+02,2.073300000000000125e+02
2.228799999999999955e+02,2.094499999999999886e+02,2.099000000000000057e+02,1.417400000000000091e+02,1.312899999999999920e+02,1.395900000000000034e+02,1.248299999999999983e+02,1.229399999999999977e+02,1.309900000000000091e+02,8.773999999999999488e+01,9.237000000000000455e+01,9.893000000000000682e+01,9.476999999999999602e+01,1.001899999999999977e+02,2.356299999999999955e+02,1.403199999999999932e+02,1.527899999999999920e+02,1.465999999999999943e+02,3.012699999999999818e+02,3.488799999999999955e+02,2.094799999999999898e+02,2.220399999999999920e+02,2.010600000000000023e+02,1.640500000000000114e+02
3.043999999999999773e+02,2.495600000000000023e+02,1.413700000000000045e+02,1.169500000000000028e+02,1.177199999999999989e+02,1.206099999999999994e+02,1.756699999999999875e+02,1.152900000000000063e+02,1.359300000000000068e+02,1.636100000000000136e+02,1.446800000000000068e+02,7.081999999999999318e+01,1.287599999999999909e+02,1.172999999999999972e+02,8.918999999999999773e+01,1.484900000000000091e+02,2.139900000000000091e+02,1.379799999999999898e+02,1.605699999999999932e+02,1.875800000000000125e+02,1.885300000000000011e+02,1.438799999999999955e+02,9.487000000000000455e+01,1.281899999999999977e+02
2.444999999999999929e+01,2.071000000000000085e+01,2.201999999999999957e+01,2.253999999999999915e+01,2.091000000000000014e+01,6.915000000000000568e+01,3.665999999999999659e+01,9.956999999999999318e+01,1.791200000000000045e+02,8.159999999999999432e+01,8.151999999999999602e+01,1.810999999999999943e+01,4.564000000000000057e+01,3.792999999999999972e+01,6.525000000000000000e+01,9.657999999999999829e+01,4.997999999999999687e+01,4.570000000000000284e+01,5.989999999999999858e+01,1.334600000000000080e+02,2.065500000000000114e+02,1.400999999999999943e+02,6.263000000000000256e+01,2.519000000000000128e+01
2.410000000000000142e+01,4.645000000000000284e+01,1.950000000000000000e+01,1.776999999999999957e+01,1.626999999999999957e+01,1.912999999999999901e+01,3.579999999999999716e+01,8.329000000000000625e+01,1.113700000000000045e+02,5.446999999999999886e+01,4.107999999999999829e+01,4.431000000000000227e+01,3.289999999999999858e+01,5.104999999999999716e+01,6.940000000000000568e+01,9.493000000000000682e+01,4.139999999999999858e+01,4.072999999999999687e+01,4.015999999999999659e+01,3.785999999999999943e+01,1.137999999999999972e+02,1.667400000000000091e+02,5.332999999999999829e+01,1.764999999999999858e+01
1.860999999999999943e+01,1.607999999999999829e+01,1.960999999999999943e+01,1.642999999999999972e+01,1.676999999999999957e+01,2.007000000000000028e+01,1.339099999999999966e+02,1.661899999999999977e+02,1.314300000000000068e+02,1.135999999999999943e+02,8.101999999999999602e+01,1.369099999999999966e+02,1.247199999999999989e+02,1.000400000000000063e+02,9.876999999999999602e+01,1.571299999999999955e+02,1.174000000000000057e+02,7.326999999999999602e+01,1.063199999999999932e+02,1.470200000000000102e+02,1.071099999999999994e+02,2.239699999999999989e+02,1.501299999999999955e+02,5.149000000000000199e+01
1.821999999999999886e+01,1.755999999999999872e+01,1.603000000000000114e+01,2.044999999999999929e+01,1.967999999999999972e+01,4.467000000000000171e+01,7.018999999999999773e+01,1.149399999999999977e+02,1.043299999999999983e+02,8.696999999999999886e+01,8.032999999999999829e+01,7.929000000000000625e+01,8.329000000000000625e+01,2.417000000000000171e+01,2.012999999999999901e+01,3.607999999999999829e+01,3.900000000000000000e+01,1.061299999999999955e+02,1.063299999999999983e+02,2.017500000000000000e+02,1.787199999999999989e+02,1.638100000000000023e+02,1.215699999999999932e+02,4.778999999999999915e+01
1.923000000000000043e+01,1.748000000000000043e+01,2.055999999999999872e+01,1.646999999999999886e+01,1.678000000000000114e+01,1.828000000000000114e+01,6.518000000000000682e+01,1.429399999999999977e+02,9.948999999999999488e+01,8.034000000000000341e+01,7.981000000000000227e+01,8.323999999999999488e+01,5.935000000000000142e+01,6.165999999999999659e+01,8.507999999999999829e+01,4.107999999999999829e+01,2.107999999999999829e+01,1.953000000000000114e+01,3.275000000000000000e+01,9.434999999999999432e+01,1.430699999999999932e+02,1.350600000000000023e+02,2.301500000000000057e+02,3.724000000000000199e+01
2.233999999999999986e+01,1.939999999999999858e+01,2.255000000000000071e+01,2.008999999999999986e+01,2.026000000000000156e+01,2.119999999999999929e+01,5.328000000000000114e+01,8.806000000000000227e+01,1.000300000000000011e+02,1.078199999999999932e+02,1.361200000000000045e+02,1.531399999999999864e+02,1.674000000000000057e+02,1.221099999999999994e+02,1.241800000000000068e+02,9.062999999999999545e+01,9.001999999999999602e+01,1.081200000000000045e+02,2.109600000000000080e+02,2.826899999999999977e+02,2.441800000000000068e+02,1.536299999999999955e+02,2.814300000000000068e+02,1.896999999999999886e+02
1.394799999999999898e+02,1.200100000000000051e+02,1.181099999999999994e+02,1.170900000000000034e+02,1.245600000000000023e+02,1.639499999999999886e+02,1.508100000000000023e+02,1.445000000000000000e+02,1.592500000000000000e+02,1.608600000000000136e+02,1.260499999999999972e+02,2.063899999999999864e+02,2.274799999999999898e+02,1.784300000000000068e+02,2.058700000000000045e+02,1.760699999999999932e+02,2.630999999999999872e+01,9.196999999999999886e+01,1.816100000000000136e+02,2.090900000000000034e+02,1.897199999999999989e+02,1.579699999999999989e+02,1.105699999999999932e+02,8.509999999999999432e+01
8.615999999999999659e+01,2.707999999999999829e+01,1.994000000000000128e+01,2.078999999999999915e+01,1.808999999999999986e+01,1.900000000000000000e+01,1.088100000000000023e+02,1.479600000000000080e+02,1.303199999999999932e+02,1.195999999999999943e+02,8.050000000000000000e+01,8.254000000000000625e+01,5.528999999999999915e+01,4.370000000000000284e+01,7.854000000000000625e+01,8.332999999999999829e+01,4.622999999999999687e+01,4.331000000000000227e+01,6.139999999999999858e+01,1.353400000000000034e+02,2.163300000000000125e+02,1.412500000000000000e+02,5.689999999999999858e+01,5.520000000000000284e+01
1.655000000000000071e+01,1.908999999999999986e+01,1.732999999999999829e+01,1.782000000000000028e+01,1.676999999999999957e+01,1.712000000000000099e+01,5.665999999999999659e+01,1.003799999999999955e+02,6.122999999999999687e+01,3.167999999999999972e+01,2.973999999999999844e+01,3.492000000000000171e+01,3.183999999999999986e+01,1.932999999999999829e+01,4.607000000000000028e+01,2.641000000000000014e+01,7.456999999999999318e+01,8.976000000000000512e+01,1.347899999999999920e+02,1.475800000000000125e+02,8.640000000000000568e+01,2.127199999999999989e+02,5.200999999999999801e+01,7.379000000000000625e+01
2.085000000000000142e+01,1.703999999999999915e+01,1.739999999999999858e+01,1.921999999999999886e+01,1.719999999999999929e+01,1.735000000000000142e+01,9.810999999999999943e+01,1.629900000000000091e+02,1.529199999999999875e+02,1.143599999999999994e+02,7.954000000000000625e+01,1.145999999999999943e+02,2.070800000000000125e+02,1.493799999999999955e+02,1.458100000000000023e+02,2.618500000000000227e+02,1.308600000000000136e+02,5.871000000000000085e+01,1.449900000000000091e+02,1.397800000000000011e+02,1.091899999999999977e+02,2.038400000000000034e+02,9.520000000000000284e+01,2.039999999999999858e+01
2.519999999999999929e+01,2.426000000000000156e+01,2.187999999999999901e+01,1.887000000000000099e+01,1.755000000000000071e+01,6.406999999999999318e+01,1.011899999999999977e+02,1.397899999999999920e+02,8.701999999999999602e+01,8.606999999999999318e+01,8.218000000000000682e+01,8.298999999999999488e+01,8.542000000000000171e+01,6.403000000000000114e+01,1.960999999999999943e+01,1.926999999999999957e+01,2.762999999999999901e+01,2.492999999999999972e+01,1.066500000000000057e+02,2.466500000000000057e+02,2.170699999999999932e+02,1.777400000000000091e+02,1.454499999999999886e+02,9.984000000000000341e+01
9.373000000000000398e+01,4.954999999999999716e+01,3.185999999999999943e+01,3.003999999999999915e+01,2.942000000000000171e+01,3.492999999999999972e+01,1.995900000000000034e+02,1.451899999999999977e+02,2.010000000000000142e+01,2.064000000000000057e+01,2.132000000000000028e+01,5.935999999999999943e+01,1.996000000000000085e+01,2.189999999999999858e+01,1.975000000000000000e+01,1.951000000000000156e+01,2.055999999999999872e+01,2.476999999999999957e+01,8.460999999999999943e+01,1.877800000000000011e+02,1.695800000000000125e+02,1.677100000000000080e+02,1.222000000000000028e+02,1.084599999999999937e+02
9.081999999999999318e+01,6.712000000000000455e+01,1.723000000000000043e+01,1.942999999999999972e+01,1.885999999999999943e+01,2.878999999999999915e+01,2.923000000000000043e+01,5.839999999999999858e+01,1.566200000000000045e+02,1.239300000000000068e+02,4.881000000000000227e+01,1.717000000000000171e+01,2.683999999999999986e+01,1.362100000000000080e+02,9.701000000000000512e+01,1.081299999999999955e+02,3.414000000000000057e+01,2.619999999999999929e+01,6.581999999999999318e+01,1.616699999999999875e+02,1.124399999999999977e+02,1.650300000000000011e+02,2.309000000000000057e+02,2.361100000000000136e+02
2.678999999999999773e+02,2.333000000000000114e+02,1.448400000000000034e+02,8.251999999999999602e+01,1.828999999999999915e+01,5.056000000000000227e+01,2.154199999999999875e+02,1.454399999999999977e+02,2.037599999999999909e+02,2.053600000000000136e+02,2.520300000000000011e+02,1.473799999999999955e+02,2.196599999999999966e+02,2.002199999999999989e+02,2.127599999999999909e+02,9.884000000000000341e+01,1.296800000000000068e+02,1.285600000000000023e+02,2.040800000000000125e+02,2.367599999999999909e+02,2.040500000000000114e+02,1.576999999999999886e+02,4.745000000000000284e+01,2.321000000000000085e+01
